Page_ID,Content_Name,Content_URL,Content_Pattern,Marker_ID,Active(YES/NO),Cobrowse_Suppressed(YES/NO),Non-matching_page(YES/NO)
38139818,HRO-diversity-inclusion-awards-recognition,http://hronestop.web.att.com/group/hr-onestop/diversity-inclusion-awards-recognition,(.*)group/hr-onestop/diversity-inclusion-awards-recognition,HRO-diversity-inclusion-awards-recognition,yes,no,no
38139819,HRO-diversity-inclusion,http://hronestop.web.att.com/group/hr-onestop/diversity-inclusion,(.*)group/hr-onestop/diversity-inclusion,HRO-diversity-inclusion,yes,no,no
38139820,HRO-discounts-wireless-products,http://hronestop.web.att.com/group/hr-onestop/discounts-wireless-products,(.*)group/hr-onestop/discounts-wireless-products,HRO-discounts-wireless-products,yes,no,no
38139821,HRO-discounts-u-verse-products,http://hronestop.web.att.com/group/hr-onestop/discounts-u-verse-products,(.*)group/hr-onestop/discounts-u-verse-products,HRO-discounts-u-verse-products,yes,no,no
38139822,HRO-discounts-directv,http://hronestop.web.att.com/group/hr-onestop/discounts-directv,(.*)group/hr-onestop/discounts-directv,HRO-discounts-directv,yes,no,no
38139823,HRO-discounts-digital-life,http://hronestop.web.att.com/group/hr-onestop/discounts-digital-life,(.*)group/hr-onestop/discounts-digital-life,HRO-discounts-digital-life,yes,no,no
38139824,HRO-discounts,http://hronestop.web.att.com/group/hr-onestop/discounts,(.*)group/hr-onestop/discounts,HRO-discounts,yes,no,no
38139825,HRO-disability-state-benefits,http://hronestop.web.att.com/group/hr-onestop/disability-state-benefits,(.*)group/hr-onestop/disability-state-benefits,HRO-disability-state-benefits,yes,no,no
38139826,HRO-disability-employee,http://hronestop.web.att.com/group/hr-onestop/disability-employee,(.*)group/hr-onestop/disability-employee,HRO-disability-employee,yes,no,no
38139827,HRO-disability,http://hronestop.web.att.com/group/hr-onestop/disability,(.*)group/hr-onestop/disability,HRO-disability,yes,no,no
38139828,HRO-develop-skills,http://hronestop.web.att.com/group/hr-onestop/develop-skills,(.*)group/hr-onestop/develop-skills,HRO-develop-skills,yes,no,no
38139829,HRO-DACA-support,http://hronestop.web.att.com/group/hr-onestop/DACA-support,(.*)group/hr-onestop/DACA-support,HRO-DACA-support,yes,no,no
38139830,HRO-DACA,http://hronestop.web.att.com/group/hr-onestop/DACA,(.*)group/hr-onestop/DACA,HRO-DACA,yes,no,no
38139831,HRO-create-vision,http://hronestop.web.att.com/group/hr-onestop/create-vision,(.*)group/hr-onestop/create-vision,HRO-create-vision,yes,no,no
38139832,HRO-competency-mapping-project-td,http://hronestop.web.att.com/group/hr-onestop/competency-mapping-project-td,(.*)group/hr-onestop/competency-mapping-project-td,HRO-competency-mapping-project-td,yes,no,no
38139833,HRO-competency-mapping-project,http://hronestop.web.att.com/group/hr-onestop/competency-mapping-project,(.*)group/hr-onestop/competency-mapping-project,HRO-competency-mapping-project,yes,no,no
38139834,HRO-compensation,http://hronestop.web.att.com/group/hr-onestop/compensation,(.*)group/hr-onestop/compensation,HRO-compensation,yes,no,no
38139835,HRO-community,http://hronestop.web.att.com/group/hr-onestop/community,(.*)group/hr-onestop/community,HRO-community,yes,no,no
38139836,HRO-career-train-facilities-washington,http://hronestop.web.att.com/group/hr-onestop/career-train-facilities-washington,(.*)group/hr-onestop/career-train-facilities-washington,HRO-career-train-facilities-washington,yes,no,no
38139837,HRO-career-train-facilities-TIW-transition,http://hronestop.web.att.com/group/hr-onestop/career-train-facilities-TIW-transition,(.*)group/hr-onestop/career-train-facilities-TIW-transition,HRO-career-train-facilities-TIW-transition,yes,no,no
38139838,HRO-career-train-facilities-san-ramon,http://hronestop.web.att.com/group/hr-onestop/career-train-facilities-san-ramon,(.*)group/hr-onestop/career-train-facilities-san-ramon,HRO-career-train-facilities-san-ramon,yes,no,no
38139839,HRO-career-train-facilities-plantation,http://hronestop.web.att.com/group/hr-onestop/career-train-facilities-plantation,(.*)group/hr-onestop/career-train-facilities-plantation,HRO-career-train-facilities-plantation,yes,no,no
38139840,HRO-career-train-facilities-new-haven,http://hronestop.web.att.com/group/hr-onestop/career-train-facilities-new-haven,(.*)group/hr-onestop/career-train-facilities-new-haven,HRO-career-train-facilities-new-haven,yes,no,no
38139841,HRO-career-train-facilities-nashville,http://hronestop.web.att.com/group/hr-onestop/career-train-facilities-nashville,(.*)group/hr-onestop/career-train-facilities-nashville,HRO-career-train-facilities-nashville,yes,no,no
38139842,HRO-career-train-facilities-jackson,http://hronestop.web.att.com/group/hr-onestop/career-train-facilities-jackson,(.*)group/hr-onestop/career-train-facilities-jackson,HRO-career-train-facilities-jackson,yes,no,no
38139843,HRO-career-train-facilities-irving,http://hronestop.web.att.com/group/hr-onestop/career-train-facilities-irving,(.*)group/hr-onestop/career-train-facilities-irving,HRO-career-train-facilities-irving,yes,no,no
38139844,HRO-career-train-facilities-hamden,http://hronestop.web.att.com/group/hr-onestop/career-train-facilities-hamden,(.*)group/hr-onestop/career-train-facilities-hamden,HRO-career-train-facilities-hamden,yes,no,no
38139845,HRO-career-train-facilities-faq,http://hronestop.web.att.com/group/hr-onestop/career-train-facilities-faq,(.*)group/hr-onestop/career-train-facilities-faq,HRO-career-train-facilities-faq,yes,no,no
38139846,HRO-career-train-facilities-decatur,http://hronestop.web.att.com/group/hr-onestop/career-train-facilities-decatur,(.*)group/hr-onestop/career-train-facilities-decatur,HRO-career-train-facilities-decatur,yes,no,no
38139847,HRO-career-train-facilities-chicago,http://hronestop.web.att.com/group/hr-onestop/career-train-facilities-chicago,(.*)group/hr-onestop/career-train-facilities-chicago,HRO-career-train-facilities-chicago,yes,no,no
38139848,HRO-career-train-facilities-charlotte,http://hronestop.web.att.com/group/hr-onestop/career-train-facilities-charlotte,(.*)group/hr-onestop/career-train-facilities-charlotte,HRO-career-train-facilities-charlotte,yes,no,no
38139849,HRO-career-train-facilities-atlanta,http://hronestop.web.att.com/group/hr-onestop/career-train-facilities-atlanta,(.*)group/hr-onestop/career-train-facilities-atlanta,HRO-career-train-facilities-atlanta,yes,no,no
38139850,HRO-career-train-facilities,http://hronestop.web.att.com/group/hr-onestop/career-train-facilities,(.*)group/hr-onestop/career-train-facilities,HRO-career-train-facilities,yes,no,no
38139851,HRO-career-opportunities-non-management,http://hronestop.web.att.com/group/hr-onestop/career-opportunities-non-management,(.*)group/hr-onestop/career-opportunities-non-management,HRO-career-opportunities-non-management,yes,no,no
38139852,HRO-career-opportunities,http://hronestop.web.att.com/group/hr-onestop/career-opportunities,(.*)group/hr-onestop/career-opportunities,HRO-career-opportunities,yes,no,no
38139853,HRO-career-non-mgt-east,http://hronestop.web.att.com/group/hr-onestop/career-non-mgt-east,(.*)group/hr-onestop/career-non-mgt-east,HRO-career-non-mgt-east,yes,no,no
38139854,HRO-career-non-mgmt-southwest,http://hronestop.web.att.com/group/hr-onestop/career-non-mgmt-southwest,(.*)group/hr-onestop/career-non-mgmt-southwest,HRO-career-non-mgmt-southwest,yes,no,no
38139855,HRO-career-non-mgmt-southeast,http://hronestop.web.att.com/group/hr-onestop/career-non-mgmt-southeast,(.*)group/hr-onestop/career-non-mgmt-southeast,HRO-career-non-mgmt-southeast,yes,no,no
38139856,HRO-career-non-mgmt-national-transfer-plan,http://hronestop.web.att.com/group/hr-onestop/career-non-mgmt-national-transfer-plan,(.*)group/hr-onestop/career-non-mgmt-national-transfer-plan,HRO-career-non-mgmt-national-transfer-plan,yes,no,no
38139857,HRO-career-non-mgmt-midwest,http://hronestop.web.att.com/group/hr-onestop/career-non-mgmt-midwest,(.*)group/hr-onestop/career-non-mgmt-midwest,HRO-career-non-mgmt-midwest,yes,no,no
38139858,HRO-career-non-mgmt-legacy-at-t,http://hronestop.web.att.com/group/hr-onestop/career-non-mgmt-legacy-at-t,(.*)group/hr-onestop/career-non-mgmt-legacy-at-t,HRO-career-non-mgmt-legacy-at-t,yes,no,no
38139859,HRO-CareerNmgmtLegacyTStaff,http://hronestop.web.att.com/group/hr-onestop/CareerNmgmtLegacyTStaff,(.*)group/hr-onestop/CareerNmgmtLegacyTStaff,HRO-CareerNmgmtLegacyTStaff,yes,no,no
38139860,HRO-CareerNmgmtLegacyTForceMgmt,http://hronestop.web.att.com/group/hr-onestop/CareerNmgmtLegacyTForceMgmt,(.*)group/hr-onestop/CareerNmgmtLegacyTForceMgmt,HRO-CareerNmgmtLegacyTForceMgmt,yes,no,no
38139861,HRO-Career-International,http://hronestop.web.att.com/group/hr-onestop/Career-International,(.*)group/hr-onestop/Career-International,HRO-Career-International,yes,no,no
38139862,HRO-Career-ForeignNationals,http://hronestop.web.att.com/group/hr-onestop/Career-ForeignNationals,(.*)group/hr-onestop/Career-ForeignNationals,HRO-Career-ForeignNationals,yes,no,no
38139863,HRO-Career-Development-Workshops,http://hronestop.web.att.com/group/hr-onestop/Career-Development-Workshops,(.*)group/hr-onestop/Career-Development-Workshops,HRO-Career-Development-Workshops,yes,no,no
38139864,HRO-Career_PerformanceDevelopment,http://hronestop.web.att.com/group/hr-onestop/Career_PerformanceDevelopment,(.*)group/hr-onestop/Career_PerformanceDevelopment,HRO-Career_PerformanceDevelopment,yes,no,no
38139865,HRO-Career_PerfDev_Goals,http://hronestop.web.att.com/group/hr-onestop/Career_PerfDev_Goals,(.*)group/hr-onestop/Career_PerfDev_Goals,HRO-Career_PerfDev_Goals,yes,no,no
38139866,HRO-Career_PerfDev_FeedbackCoaching,http://hronestop.web.att.com/group/hr-onestop/Career_PerfDev_FeedbackCoaching,(.*)group/hr-onestop/Career_PerfDev_FeedbackCoaching,HRO-Career_PerfDev_FeedbackCoaching,yes,no,no
38139867,HRO-Career_PerfDev_ELM,http://hronestop.web.att.com/group/hr-onestop/Career_PerfDev_ELM,(.*)group/hr-onestop/Career_PerfDev_ELM,HRO-Career_PerfDev_ELM,yes,no,no
38139868,HRO-Career_PerfDev_BargEE,http://hronestop.web.att.com/group/hr-onestop/Career_PerfDev_BargEE,(.*)group/hr-onestop/Career_PerfDev_BargEE,HRO-Career_PerfDev_BargEE,yes,no,no
38139869,HRO-Career_PerfDev_Appraisals,http://hronestop.web.att.com/group/hr-onestop/Career_PerfDev_Appraisals,(.*)group/hr-onestop/Career_PerfDev_Appraisals,HRO-Career_PerfDev_Appraisals,yes,no,no
38139870,HRO-career-home,http://hronestop.web.att.com/group/hr-onestop/career,(.*)group/hr-onestop/career,HRO-career-home,yes,no,no
38139871,HRO-camra-orp,http://hronestop.web.att.com/group/hr-onestop/camra-orp,(.*)group/hr-onestop/camra-orp,HRO-camra-orp,yes,no,no
38139872,HRO-build-manage,http://hronestop.web.att.com/group/hr-onestop/build-manage,(.*)group/hr-onestop/build-manage,HRO-build-manage,yes,no,no
38139873,HRO-benefit-guides,http://hronestop.web.att.com/group/hr-onestop/benefit-guides,(.*)group/hr-onestop/benefit-guides,HRO-benefit-guides,yes,no,no
38139874,HRO-bargained-comp,http://hronestop.web.att.com/group/hr-onestop/bargained-comp,(.*)group/hr-onestop/bargained-comp,HRO-bargained-comp,yes,no,no
38139875,HRO-banner-promos,http://hronestop.web.att.com/group/hr-onestop/banner-promos,(.*)group/hr-onestop/banner-promos,HRO-banner-promos,yes,no,no
38139876,HRO-background-sensitive-positions,http://hronestop.web.att.com/group/hr-onestop/background-sensitive-positions,(.*)group/hr-onestop/background-sensitive-positions,HRO-background-sensitive-positions,yes,no,no
38139877,HRO-background-rfp-guidance,http://hronestop.web.att.com/group/hr-onestop/background-rfp-guidance,(.*)group/hr-onestop/background-rfp-guidance,HRO-background-rfp-guidance,yes,no,no
38139878,HRO-background-overview,http://hronestop.web.att.com/group/hr-onestop/background-overview,(.*)group/hr-onestop/background-overview,HRO-background-overview,yes,no,no
38139879,HRO-background-npw,http://hronestop.web.att.com/group/hr-onestop/background-npw,(.*)group/hr-onestop/background-npw,HRO-background-npw,yes,no,no
38139880,HRO-background-contractual-req,http://hronestop.web.att.com/group/hr-onestop/background-contractual-req,(.*)group/hr-onestop/background-contractual-req,HRO-background-contractual-req,yes,no,no
38139881,HRO-backgroundcadoj,http://hronestop.web.att.com/group/hr-onestop/backgroundcadoj,(.*)group/hr-onestop/backgroundcadoj,HRO-backgroundcadoj,yes,no,no
38139882,HRO-AttenMgmtForums,http://hronestop.web.att.com/group/hr-onestop/AttenMgmtForums,(.*)group/hr-onestop/AttenMgmtForums,HRO-AttenMgmtForums,yes,no,no
38139883,HRO-attendance-state-municipal-laws,http://hronestop.web.att.com/group/hr-onestop/attendance-state-municipal-laws,(.*)group/hr-onestop/attendance-state-municipal-laws,HRO-attendance-state-municipal-laws,yes,no,no
38139884,HRO-attendance-mgmt-west,http://hronestop.web.att.com/group/hr-onestop/attendance-mgmt-west,(.*)group/hr-onestop/attendance-mgmt-west,HRO-attendance-mgmt-west,yes,no,no
38139885,HRO-attendance-mgmt-mobility,http://hronestop.web.att.com/group/hr-onestop/attendance-mgmt-mobility,(.*)group/hr-onestop/attendance-mgmt-mobility,HRO-attendance-mgmt-mobility,yes,no,no
38139886,HRO-attendance-mgmt-midwest,http://hronestop.web.att.com/group/hr-onestop/attendance-mgmt-midwest,(.*)group/hr-onestop/attendance-mgmt-midwest,HRO-attendance-mgmt-midwest,yes,no,no
38139887,HRO-attendance-manageteam-state-municipal-laws,http://hronestop.web.att.com/group/hr-onestop/attendance-manageteam-state-municipal-laws,(.*)group/hr-onestop/attendance-manageteam-state-municipal-laws,HRO-attendance-manageteam-state-municipal-laws,yes,no,no
38139888,HRO-attendance-manageteam-jobaccom,http://hronestop.web.att.com/group/hr-onestop/attendance-manageteam-jobaccom,(.*)group/hr-onestop/attendance-manageteam-jobaccom,HRO-attendance-manageteam-jobaccom,yes,no,no
38139889,HRO-attendance-guidelines,http://hronestop.web.att.com/group/hr-onestop/attendance-guidelines,(.*)group/hr-onestop/attendance-guidelines,HRO-attendance-guidelines,yes,no,no
38139890,HRO-attendance-home,http://hronestop.web.att.com/group/hr-onestop/attendance,(.*)group/hr-onestop/attendance,HRO-attendance-home,yes,no,no
38139891,HRO-at-t-community-service,http://hronestop.web.att.com/group/hr-onestop/at-t-community-service,(.*)group/hr-onestop/at-t-community-service,HRO-at-t-community-service,yes,no,no
38139892,HRO-assessing-skills-360-feedback-survey,http://hronestop.web.att.com/group/hr-onestop/assessing-skills-360-feedback-survey,(.*)group/hr-onestop/assessing-skills-360-feedback-survey,HRO-assessing-skills-360-feedback-survey,yes,no,no
38139893,HRO-about-hr-onestop-web,http://hronestop.web.att.com/group/hr-onestop/about-hr-onestop-web,(.*)group/hr-onestop/about-hr-onestop-web,HRO-about-hr-onestop-web,yes,no,no
38139894,HRO-about-hr-onestop-sso,http://hronestop.web.att.com/group/hr-onestop/about-hr-onestop-sso,(.*)group/hr-onestop/about-hr-onestop-sso,HRO-about-hr-onestop-sso,yes,no,no
38139895,HRO-about-hr-onestop-ivr,http://hronestop.web.att.com/group/hr-onestop/about-hr-onestop-ivr,(.*)group/hr-onestop/about-hr-onestop-ivr,HRO-about-hr-onestop-ivr,yes,no,no
38139896,HRO-about-hr-onestop-gov,http://hronestop.web.att.com/group/hr-onestop/about-hr-onestop-gov,(.*)group/hr-onestop/about-hr-onestop-gov,HRO-about-hr-onestop-gov,yes,no,no
38139897,HRO-about-hr-onestop-extranet,http://hronestop.web.att.com/group/hr-onestop/about-hr-onestop-extranet,(.*)group/hr-onestop/about-hr-onestop-extranet,HRO-about-hr-onestop-extranet,yes,no,no
38139898,HRO-about-hr-onestop-disclaimer,http://hronestop.web.att.com/group/hr-onestop/about-hr-onestop-disclaimer,(.*)group/hr-onestop/about-hr-onestop-disclaimer,HRO-about-hr-onestop-disclaimer,yes,no,no
38139899,HRO-about-hr-onestop-contacts,http://hronestop.web.att.com/group/hr-onestop/about-hr-onestop-contacts,(.*)group/hr-onestop/about-hr-onestop-contacts,HRO-about-hr-onestop-contacts,yes,no,no
38139900,HRO-about-hr-onestop-chat-support,http://hronestop.web.att.com/group/hr-onestop/about-hr-onestop-chat-support,(.*)group/hr-onestop/about-hr-onestop-chat-support,HRO-about-hr-onestop-chat-support,yes,no,no
38139901,HRO-about-hr-onestop,http://hronestop.web.att.com/group/hr-onestop/about-hr-onestop,(.*)group/hr-onestop/about-hr-onestop,HRO-about-hr-onestop,yes,no,no
38139902,HRO-360-coaching,http://hronestop.web.att.com/group/hr-onestop/360-coaching,(.*)group/hr-onestop/360-coaching,HRO-360-coaching,yes,no,no
38139903,HRO-policies-work-arrangements,http://hronestop.web.att.com/group/hr-onestop/policies-work-arrangements,(.*)group/hr-onestop/policies-work-arrangements,HRO-policies-work-arrangements,yes,no,no
38139904,HRO-policies-tuition-aid,http://hronestop.web.att.com/group/hr-onestop/policies-tuition-aid,(.*)group/hr-onestop/policies-tuition-aid,HRO-policies-tuition-aid,yes,no,no
38139905,HRO-policies-temp,http://hronestop.web.att.com/group/hr-onestop/policies-temp,(.*)group/hr-onestop/policies-temp,HRO-policies-temp,yes,no,no
38139906,HRO-policies-substanceabuse,http://hronestop.web.att.com/group/hr-onestop/policies-substanceabuse,(.*)group/hr-onestop/policies-substanceabuse,HRO-policies-substanceabuse,yes,no,no
38139907,HRO-policies-other,http://hronestop.web.att.com/group/hr-onestop/policies-other,(.*)group/hr-onestop/policies-other,HRO-policies-other,yes,no,no
38139908,HRO-policies-motorvehicle,http://hronestop.web.att.com/group/hr-onestop/policies-motorvehicle,(.*)group/hr-onestop/policies-motorvehicle,HRO-policies-motorvehicle,yes,no,no
38139909,HRO-policies-index,http://hronestop.web.att.com/group/hr-onestop/policies-index,(.*)group/hr-onestop/policies-index,HRO-policies-index,yes,no,no
38139910,HRO-policies-hrauthorizations,http://hronestop.web.att.com/group/hr-onestop/policies-hrauthorizations,(.*)group/hr-onestop/policies-hrauthorizations,HRO-policies-hrauthorizations,yes,no,no
38139911,HRO-career-opportunities-management,http://hronestop.web.att.com/group/hr-onestop/career-opportunities-management,(.*)group/hr-onestop/career-opportunities-management,HRO-career-opportunities-management,yes,no,no
38139912,HRO-us-non-mgmt-legacy-t-skills,http://hronestop.web.att.com/group/hr-onestop/us-non-mgmt-legacy-t-skills,(.*)group/hr-onestop/us-non-mgmt-legacy-t-skills,HRO-us-non-mgmt-legacy-t-skills,yes,no,no
38139913,HRO-us-non-mgmt-legacy-tp-guide,http://hronestop.web.att.com/group/hr-onestop/us-non-mgmt-legacy-tp-guide,(.*)group/hr-onestop/us-non-mgmt-legacy-tp-guide,HRO-us-non-mgmt-legacy-tp-guide,yes,no,no
38139914,HRO-us-non-mgmt-ibew-midwest-job-briefs,http://hronestop.web.att.com/group/hr-onestop/us-non-mgmt-ibew-midwest-job-briefs,(.*)group/hr-onestop/us-non-mgmt-ibew-midwest-job-briefs,HRO-us-non-mgmt-ibew-midwest-job-briefs,yes,no,no
38139915,HRO-us-non-mgmt-east-job-briefs,http://hronestop.web.att.com/group/hr-onestop/us-non-mgmt-east-job-briefs,(.*)group/hr-onestop/us-non-mgmt-east-job-briefs,HRO-us-non-mgmt-east-job-briefs,yes,no,no
38139916,HRO-us-non-mgmt-cwa-midwest-job-briefs,http://hronestop.web.att.com/group/hr-onestop/us-non-mgmt-cwa-midwest-job-briefs,(.*)group/hr-onestop/us-non-mgmt-cwa-midwest-job-briefs,HRO-us-non-mgmt-cwa-midwest-job-briefs,yes,no,no
38139917,HRO-us-non-mgmt-changing-jobs-mobility,http://hronestop.web.att.com/group/hr-onestop/us-non-mgmt-changing-jobs-mobility,(.*)group/hr-onestop/us-non-mgmt-changing-jobs-mobility,HRO-us-non-mgmt-changing-jobs-mobility,yes,no,no
38139918,HRO-Unemployment-Insurance-Training,http://hronestop.web.att.com/group/hr-onestop/Unemployment-Insurance-Training,(.*)group/hr-onestop/Unemployment-Insurance-Training,HRO-Unemployment-Insurance-Training,yes,no,no
38139919,HRO-tuition-aid-training-west-cwa,http://hronestop.web.att.com/group/hr-onestop/tuition-aid-training-west-cwa,(.*)group/hr-onestop/tuition-aid-training-west-cwa,HRO-tuition-aid-training-west-cwa,yes,no,no
38139920,HRO-tuition-aid-training,http://hronestop.web.att.com/group/hr-onestop/tuition-aid-training,(.*)group/hr-onestop/tuition-aid-training,HRO-tuition-aid-training,yes,no,no
38139921,HRO-tuition-aid-non-mgmt,http://hronestop.web.att.com/group/hr-onestop/tuition-aid-non-mgmt,(.*)group/hr-onestop/tuition-aid-non-mgmt,HRO-tuition-aid-non-mgmt,yes,no,no
38139922,HRO-tuition-aid-mgmt,http://hronestop.web.att.com/group/hr-onestop/tuition-aid-mgmt,(.*)group/hr-onestop/tuition-aid-mgmt,HRO-tuition-aid-mgmt,yes,no,no
38139923,HRO-tuition-aid-alliance,http://hronestop.web.att.com/group/hr-onestop/tuition-aid-alliance,(.*)group/hr-onestop/tuition-aid-alliance,HRO-tuition-aid-alliance,yes,no,no
38139924,HRO-Test-Prep,http://hronestop.web.att.com/group/hr-onestop/Test-Prep,(.*)group/hr-onestop/Test-Prep,HRO-Test-Prep,yes,no,no
38139925,HRO-TeamSupervisorTools,http://hronestop.web.att.com/group/hr-onestop/TeamSupervisorTools,(.*)group/hr-onestop/TeamSupervisorTools,HRO-TeamSupervisorTools,yes,no,no
38139926,HRO-team,http://hronestop.web.att.com/group/hr-onestop/team,(.*)group/hr-onestop/team,HRO-team,yes,no,no
38139927,HRO-take-action,http://hronestop.web.att.com/group/hr-onestop/take-action,(.*)group/hr-onestop/take-action,HRO-take-action,yes,no,no
38139928,HRO-TA_UnderstandCom,http://hronestop.web.att.com/group/hr-onestop/TA_UnderstandCom,(.*)group/hr-onestop/TA_UnderstandCom,HRO-TA_UnderstandCom,yes,no,no
38139929,HRO-TA_SelectMajor,http://hronestop.web.att.com/group/hr-onestop/TA_SelectMajor,(.*)group/hr-onestop/TA_SelectMajor,HRO-TA_SelectMajor,yes,no,no
38139930,HRO-surplus-training,http://hronestop.web.att.com/group/hr-onestop/surplus-training,(.*)group/hr-onestop/surplus-training,HRO-surplus-training,yes,no,no
38139931,HRO-policies-flex-worker,http://hronestop.web.att.com/group/hr-onestop/policies-flex-worker,(.*)group/hr-onestop/policies-flex-worker,HRO-policies-flex-worker,yes,no,no
38139932,HRO-stay-connected,http://hronestop.web.att.com/group/hr-onestop/stay-connected,(.*)group/hr-onestop/stay-connected,HRO-stay-connected,yes,no,no
38139933,HRO-state-municipal-support,http://hronestop.web.att.com/group/hr-onestop/state-municipal-support,(.*)group/hr-onestop/state-municipal-support,HRO-state-municipal-support,yes,no,no
38139934,HRO-state-municipal-home,http://hronestop.web.att.com/group/hr-onestop/state-municipal-home,(.*)group/hr-onestop/state-municipal-home,HRO-state-municipal-home,yes,no,no
38139935,HRO-southwest-region-surplus-sop,http://hronestop.web.att.com/group/hr-onestop/southwest-region-surplus-sop,(.*)group/hr-onestop/southwest-region-surplus-sop,HRO-southwest-region-surplus-sop,yes,no,no
38139936,HRO-southwest-region-forms,http://hronestop.web.att.com/group/hr-onestop/southwest-region-forms,(.*)group/hr-onestop/southwest-region-forms,HRO-southwest-region-forms,yes,no,no
38139937,HRO-southwest-region-faa-efaa,http://hronestop.web.att.com/group/hr-onestop/southwest-region-faa-efaa,(.*)group/hr-onestop/southwest-region-faa-efaa,HRO-southwest-region-faa-efaa,yes,no,no
38139938,HRO-southwest-job-briefs,http://hronestop.web.att.com/group/hr-onestop/southwest-job-briefs,(.*)group/hr-onestop/southwest-job-briefs,HRO-southwest-job-briefs,yes,no,no
38139939,HRO-southeast-search-and-apply,http://hronestop.web.att.com/group/hr-onestop/southeast-search-and-apply,(.*)group/hr-onestop/southeast-search-and-apply,HRO-southeast-search-and-apply,yes,no,no
38139940,HRO-selfdev-work-life,http://hronestop.web.att.com/group/hr-onestop/selfdev-work-life,(.*)group/hr-onestop/selfdev-work-life,HRO-selfdev-work-life,yes,no,no
38139941,HRO-selfdev-transition,http://hronestop.web.att.com/group/hr-onestop/selfdev-transition,(.*)group/hr-onestop/selfdev-transition,HRO-selfdev-transition,yes,no,no
38139942,HRO-selfdev-student-internship-tools,http://hronestop.web.att.com/group/hr-onestop/selfdev-student-internship-tools,(.*)group/hr-onestop/selfdev-student-internship-tools,HRO-selfdev-student-internship-tools,yes,no,no
38139943,HRO-policies-fitness,http://hronestop.web.att.com/group/hr-onestop/policies-fitness,(.*)group/hr-onestop/policies-fitness,HRO-policies-fitness,yes,no,no
38139944,HRO-selfdev-retirement,http://hronestop.web.att.com/group/hr-onestop/selfdev-retirement,(.*)group/hr-onestop/selfdev-retirement,HRO-selfdev-retirement,yes,no,no
38139945,HRO-selfdev-resume,http://hronestop.web.att.com/group/hr-onestop/selfdev-resume,(.*)group/hr-onestop/selfdev-resume,HRO-selfdev-resume,yes,no,no
38139946,HRO-selfdev-networking,http://hronestop.web.att.com/group/hr-onestop/selfdev-networking,(.*)group/hr-onestop/selfdev-networking,HRO-selfdev-networking,yes,no,no
38139947,HRO-selfdev-mentoring-planning,http://hronestop.web.att.com/group/hr-onestop/selfdev-mentoring-planning,(.*)group/hr-onestop/selfdev-mentoring-planning,HRO-selfdev-mentoring-planning,yes,no,no
38139948,HRO-selfdev-learning-resources,http://hronestop.web.att.com/group/hr-onestop/selfdev-learning-resources,(.*)group/hr-onestop/selfdev-learning-resources,HRO-selfdev-learning-resources,yes,no,no
38139949,HRO-selfdev-interviewing,http://hronestop.web.att.com/group/hr-onestop/selfdev-interviewing,(.*)group/hr-onestop/selfdev-interviewing,HRO-selfdev-interviewing,yes,no,no
38139950,HRO-selfdev-featured-resources,http://hronestop.web.att.com/group/hr-onestop/selfdev-featured-resources,(.*)group/hr-onestop/selfdev-featured-resources,HRO-selfdev-featured-resources,yes,no,no
38139951,HRO-selfdev-eread,http://hronestop.web.att.com/group/hr-onestop/selfdev-eread,(.*)group/hr-onestop/selfdev-eread,HRO-selfdev-eread,yes,no,no
38139952,HRO-savings-retirement,http://hronestop.web.att.com/group/hr-onestop/savings-retirement,(.*)group/hr-onestop/savings-retirement,HRO-savings-retirement,yes,no,no
38139953,HRO-RRIProgram,http://hronestop.web.att.com/group/hr-onestop/RRIProgram,(.*)group/hr-onestop/RRIProgram,HRO-RRIProgram,yes,no,no
38139954,HRO-relocation-west-non-mgmt,http://hronestop.web.att.com/group/hr-onestop/relocation-west-non-mgmt,(.*)group/hr-onestop/relocation-west-non-mgmt,HRO-relocation-west-non-mgmt,yes,no,no
38139955,HRO-relocation-support-non-mgmt,http://hronestop.web.att.com/group/hr-onestop/relocation-support-non-mgmt,(.*)group/hr-onestop/relocation-support-non-mgmt,HRO-relocation-support-non-mgmt,yes,no,no
38139956,HRO-relocation-support-mgmt,http://hronestop.web.att.com/group/hr-onestop/relocation-support-mgmt,(.*)group/hr-onestop/relocation-support-mgmt,HRO-relocation-support-mgmt,yes,no,no
38139957,HRO-relocation-non-mgmt,http://hronestop.web.att.com/group/hr-onestop/relocation-non-mgmt,(.*)group/hr-onestop/relocation-non-mgmt,HRO-relocation-non-mgmt,yes,no,no
38139958,HRO-relocation-midwest-non-mgmt,http://hronestop.web.att.com/group/hr-onestop/relocation-midwest-non-mgmt,(.*)group/hr-onestop/relocation-midwest-non-mgmt,HRO-relocation-midwest-non-mgmt,yes,no,no
38139959,HRO-relocation-mgmt,http://hronestop.web.att.com/group/hr-onestop/relocation-mgmt,(.*)group/hr-onestop/relocation-mgmt,HRO-relocation-mgmt,yes,no,no
38139960,HRO-relocation-home,http://hronestop.web.att.com/group/hr-onestop/relocation-home,(.*)group/hr-onestop/relocation-home,HRO-relocation-home,yes,no,no
38139961,HRO-QRTServiceBridging,http://hronestop.web.att.com/group/hr-onestop/QRTServiceBridging,(.*)group/hr-onestop/QRTServiceBridging,HRO-QRTServiceBridging,yes,no,no
